"","year","month","day","periodnum","snowave","starttime","endtime","cloudcover","avewind","precip","temp","plantcomm","pcnum","deer","moose","elk","wolf","coyote","fox","caribou","lynx","fisher","marten","bison","mink","otter","grouse","hare","weasel","ermine","mouse","raven","squirrel","wolverine","muskrat","mole","shrew","vole","other","richness"
"6386",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6387",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6388",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6389",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6390",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6391",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6392",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6393",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6394",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6395",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6396",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6397",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6398",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6399",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"6400",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6401",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"dg",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6402",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"dg",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6403",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"dg",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6404",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6405",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6406",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6407",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6408",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6409",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6410",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6411",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"6412",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6413",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6414",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"6415",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"6416",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6417",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"da",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6418",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"mw",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6419",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"mw",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6420",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"mw",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"6421",2006,3,22,"3",52,"1015","1330",NA,14,NA,-3,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6422",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6423",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6424",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6425",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6426",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6427",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6428",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6429",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6430",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6431",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6432",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6433",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6434",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6435",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6436",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6437",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6438",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6439",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6440",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6441",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6442",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6443",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6444",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6445",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6446",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6447",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6448",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6449",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6450",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6451",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6452",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6453",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6454",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6455",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6456",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6457",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6458",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6459",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6460",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6461",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6462",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6463",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6464",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6465",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6466",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6467",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6468",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6469",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6470",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6471",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6472",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6473",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6474",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6475",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6476",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6477",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6478",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6479",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6480",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6481",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6482",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6483",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6484",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6485",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6486",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6488",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6489",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6490",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6491",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"6492",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6493",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6494",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6495",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6496",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6497",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6498",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6499",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6500",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6501",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6502",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"6503",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6504",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6505",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6506",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6507",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6508",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6509",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6510",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6511",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"6512",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6513",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6514",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6515",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6516",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6517",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6518",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"6519",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"6520",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6521",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"da",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6522",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6523",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cp",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6524",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"da",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"6525",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"da",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6526",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"da",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6527",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6528",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"cs",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6529",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6530",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6531",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6533",2006,3,24,"3",47,"1040","1320",NA,14,NA,0,"fen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
